id,hashtags,retweet_id,user_id,user_loc,user_time_zone,user_created_at,user_desc,created_at,retweet_count,text
970441105362903041,"['armedpoliceofficers', 'celebrities', 'Oscars', 'guncontrol', 'California', 'Hypocrisy']",,918149402992304131,"Bellevue, NE",,Wed Oct 11 16:20:50 +0000 2017,"Daughter of the King👸🏻Momma,Scentsy ⭐️Director💚💜, 🏡 runs on cupcakes, 🍿🥓🐶🐶👨‍👩‍👧‍👦👩‍👦Love to 🗺✈️🏖 https://t.co/xT9DVUy2yX",Sun Mar 04 23:29:24 +0000 2018,0,"b'Over 500 #armedpoliceofficers will be on hand to protect #celebrities during the #Oscars, in the #guncontrol state of #California. While an average family in California will be incapable of this level of protection. \n\n#Hypocrisy thy name is Hollywood!'"
970441066405969921,"['GunControl', 'WearOrange', 'GunControlKills']",,19015287,"Ramona Moraga, CA",America/Los_Angeles,Thu Jan 15 08:27:25 +0000 2009,"A #cynical, #pessimistic #skeptic of everything. #Voluntaryist. Extremely and unapologetically angry. #Gamergate supporter. Buy a shirt: https://t.co/u69eSHng85",Sun Mar 04 23:29:14 +0000 2018,3,"b""@sarcasm_liberty @PetiteNicoco @ShaineScalph @mnrothbard @LarrySharpe @think_liberty @adamkokesh @JulieBorowski @beinlibertarian @benshapiro @Anarchyball @BNicholsLiberty @funlibertarian2 @Hiya_itsMaya @EricDJuly @AmosJoe @TRHLofficial @JeffreyHann @RobertBentley76 @Audacious_Leaf RT'd.\n\nIf y'all really want to trigger the #GunControl crowd, you can get one of my #WearOrange shirts :)\n\nProudly proclaim the truth: #GunControlKills, and wear their branded color without their branded message, ideally to one of their branded marches :)\n\nhttps://t.co/70Jx8KTx4O"""
970441058361528320,"['guncontrol', 'Parkland']",964239386131906561,882835639225462784,NYC & Your Mom's House,,Thu Jul 06 05:36:33 +0000 2017,"Where are my manners? Introductions! Call me 💀💩L. It rhymes with no school, 2 cool, ain't no fool, & I'm the best @ what I do...OL. #RebelScum #TheResistance",Sun Mar 04 23:29:12 +0000 2018,20930,b'RT @PiaGuerra: Hero\xe2\x80\x99s Welcome.\n\n#guncontrol #Parkland https://t.co/NHto6MO73A'
970441047007465472,"['maga', 'NRA', 'GunViolence', 'GunControl']",,896711459538972672,"Cuenca, Ecuador",,Sun Aug 13 12:34:06 +0000 2017,Senior Human Rights Adviser. Doctor of Jurisprudence. (JD&MEd) Views/likes/RT are solely my own & not endorsements.,Sun Mar 04 23:29:10 +0000 2018,0,b'I\xe2\x80\x99ll start the bidding at one life saved. Going once.... #maga #NRA are terrorist groups and we need  to end #GunViolence with sensible  #GunControl https://t.co/Tp7xzq4XP1'
970440943416561664,['guncontrol'],970412747409252353,51937284,newport news,,Mon Jun 29 03:06:57 +0000 2009,,Sun Mar 04 23:28:45 +0000 2018,436,b'RT @amjoyshow: GOP Rep. @MattGaetz debates #guncontrol with @JoyAnnReid https://t.co/VnF4Jyzboi'
970440814823395328,"['environment', 'guncontrol', 'virtuesignaling', 'Oscars', 'HypocrisyGalore']",,22494707,"Tulsa, OK",Central Time (US & Canada),Mon Mar 02 15:34:43 +0000 2009,,Sun Mar 04 23:28:14 +0000 2018,0,"b'I don\xe2\x80\x99t want to hear a word about the #environment, greedy conservatives, and #guncontrol while they each arrive in individual stretch limos, wearing $20,000 dresses, with armed bodyguards.  #virtuesignaling #Oscars 2018 #HypocrisyGalore'"
970440776483262464,"['GunControl', 'ParklandStrong', 'VoteThemOut']",970413520939560962,508214922,Gaea,Central Time (US & Canada),Wed Feb 29 01:47:40 +0000 2012,"LGBT sports & interest.   
Science is real, religion is not.  
Proud member of the #Resistance
#STEM and Secret Society",Sun Mar 04 23:28:05 +0000 2018,11,b'RT @NYJusticeSeeker: @amjoyshow @mattgaetz @JoyAnnReid @NBCNews Joy SUPERB in this Interview \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f #GunControl #ParklandStrong #VoteThemOut h\xe2\x80\xa6'
970440724461309952,"['BoycottNRA', 'GunControl', 'BanAssaultWeaponsNow']",,284237272,"Kansas City, MO",Pacific Time (US & Canada),Mon Apr 18 22:29:22 +0000 2011,"Do? I'm doing what I do, that's the way I've always done it, that's the way I'll always do it.  
- Cosmo Kramer",Sun Mar 04 23:27:53 +0000 2018,0,"b'@NRATV @DLoesch \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3 what a fucking \xf0\x9f\xa4\xa1 show!  Sad, scared, pathetic little weasels.  Go fuck yourselves #BoycottNRA #GunControl #BanAssaultWeaponsNow'"
970440719335862272,['GunControl'],,2911734357,"Zeewolde, Nederland",Europe/Amsterdam,Mon Dec 08 22:53:11 +0000 2014,"Male, proud Dutch and very proud Liberal. Animal and especially Dog lover #StillWithHer #Resist #FBR",Sun Mar 04 23:27:52 +0000 2018,1,"b""@WalshFreedom it's pathetic that due the the @NRA and @GOP who refuse to ipement #GunControl \nThey have too\n\nDo not turn it around, @NRA is the cause, armed security guards is the reaction"""
970440642596814848,['guncontrol'],970412747409252353,68748572,"Sacramento, CA",,Tue Aug 25 17:16:14 +0000 2009,,Sun Mar 04 23:27:33 +0000 2018,436,b'RT @amjoyshow: GOP Rep. @MattGaetz debates #guncontrol with @JoyAnnReid https://t.co/VnF4Jyzboi'
970440620832522240,['guncontrol'],970412747409252353,2646387402,"Oroville, CA",,Mon Jul 14 21:56:21 +0000 2014,Amazing life because of my daughters and husband and will resist for equality and and a moral government for my children's future. #resist #needtoimpeach,Sun Mar 04 23:27:28 +0000 2018,436,b'RT @amjoyshow: GOP Rep. @MattGaetz debates #guncontrol with @JoyAnnReid https://t.co/VnF4Jyzboi'
970440546895454208,['guncontrol'],970412747409252353,748323091999186944,,,Thu Jun 30 01:11:43 +0000 2016,,Sun Mar 04 23:27:10 +0000 2018,436,b'RT @amjoyshow: GOP Rep. @MattGaetz debates #guncontrol with @JoyAnnReid https://t.co/VnF4Jyzboi'
970440536942436352,['GunControl'],970400388989014016,3104950051,United States,,Mon Mar 23 14:20:59 +0000 2015,"Christian:God Bless President Trump! #CNN is #FakeNews
US Army Signal Corp. honor to be  followed by @GenFlynn @JessieJaneDuff @AlvedaCKing
#AmericaFirst
#MAGA",Sun Mar 04 23:27:08 +0000 2018,63,b'RT @deborahjuanita4: \xf0\x9f\x9a\x8c\xf0\x9f\x8d\x8e \xe2\x80\x9cWe Are All In This Together \xe2\x80\x9c  Let\xe2\x80\x99s All Figure This Out\xe2\x80\xbc\xef\xb8\x8f #GunControl  Isn\xe2\x80\x99t The Answer But Security Is\xe2\x80\xbc\xef\xb8\x8f No One\xe2\x80\xa6'
970440492843352064,"['consumer', 'boycotts', 'SocialChange', 'GunControl']",970404086385336320,327505310,Calgary,,Fri Jul 01 17:40:52 +0000 2011,"Dean, Haskayne School of Business (@haskayneschool), University of Calgary.",Sun Mar 04 23:26:58 +0000 2018,3,b'RT @loomisyyc: The power of #consumer #boycotts to create #SocialChange from ending slavery to #GunControl. Good article from @GlobeDebate\xe2\x80\xa6'
970440481879543808,"['Mustread', 'GunControl', 'MassMurder', 'Waco']",970420167971762176,882993138,"Bruzaholm, Sweden",Stockholm,Mon Oct 15 19:49:51 +0000 2012,"Holistic Detective Sharing & Receiving Research & Open-source intelligence (OSINT) for Peace, Prosperity & Liberty",Sun Mar 04 23:26:55 +0000 2018,7,b'RT @MikeMtk63: #Mustread @kurt_nimmo #GunControl #MassMurder: The 25th Anniversary of the #Waco Siege https://t.co/cXgpjY8UCj  Exclusive #N\xe2\x80\xa6'
970440445602889728,['GunControl'],970284592484712455,343496793,,,Wed Jul 27 17:22:42 +0000 2011,"❤my 🐶🐈, 📚, trad 🎻, history, Scots/UK heritage, Faith🕇Freedom 🇺🇸 
NO LISTS OR IRISH ☘CURSE! 
Block nasty, tiresome, humorless Leftists #MAGA!🇺🇸",Sun Mar 04 23:26:46 +0000 2018,7,b'RT @sadforjournos: If they want to be taken seriously on #GunControl then they should start by having their bodyguards turn in THEIR weapon\xe2\x80\xa6'
970440427718328320,"['guncontrol', 'BanAssaultRifles', 'NRAKillsKids', 'NRABloodMoney', 'NRARussia']",,30276169,San Diego,Pacific Time (US & Canada),Fri Apr 10 18:18:48 +0000 2009,"Sean Brannan AKA boxtop.
West coast based visual artist & curator.
Snarky political and social commentary",Sun Mar 04 23:26:42 +0000 2018,0,"b""@NRATV @DLoesch Hey Fartsniffer, your guns are getting confiscated. America doesn't need them. American's certainly don't need you and your hollow, pathetic threats.\n#guncontrol #BanAssaultRifles #NRAKillsKids #NRABloodMoney \n#NRARussia"""
970440301566361600,"['guns', 'weapons', 'guncontrol']",970382628217004032,2586366355,"Tennessee, USA",Central Time (US & Canada),Tue Jun 24 21:06:35 +0000 2014,"#StaightOutOfCompton, Conservative, Entrepreneurship, #AmericaFirst, #RuleofLaw, #IStandforTheNationalAnthem, Scottish-German-Polish descent, #FormerCANative",Sun Mar 04 23:26:12 +0000 2018,57,b'RT @gun_lovers_: Rt if you love gun.\n#guns #weapons #guncontrol https://t.co/8ZacLXTD1x'
970440127398010887,['guncontrol'],970412747409252353,50379831,"Minneapolis, MN",Central Time (US & Canada),Wed Jun 24 17:57:03 +0000 2009,Hitting life's restart button & seeing what is new out there. Been blocked by Dana Loesch and Scott Baio as well as Donald Trump on Facebook.,Sun Mar 04 23:25:30 +0000 2018,436,b'RT @amjoyshow: GOP Rep. @MattGaetz debates #guncontrol with @JoyAnnReid https://t.co/VnF4Jyzboi'
970440089443753989,"['GunControl', 'LiberalismIsAMentalDisorder', 'GunsSaveLives', 'NRA', '2A', 'WayneLaPierre', 'LockThemUp']",,570331778,"Loganville, GA",,Thu May 03 22:21:24 +0000 2012,"Don't forget to carry, everyday!!!
#cruzcrew",Sun Mar 04 23:25:21 +0000 2018,0,"b""Absolutely it does! If you're trying to destory the fabric of a once sane, society! #GunControl #LiberalismIsAMentalDisorder #GunsSaveLives #NRA #2A #WayneLaPierre #LockThemUp https://t.co/UUZiuN0Lou"""
970439910690783232,['guncontrol'],970412747409252353,1674500558,"Florida, USA",,Fri Aug 16 01:39:56 +0000 2013,No lists! #TheResistance #TRUMPRUSSIA #trumpdossier #ImpeacTrump I am quiet till I have something to say. Love my cat. wish I could travel & meet more people.,Sun Mar 04 23:24:39 +0000 2018,436,b'RT @amjoyshow: GOP Rep. @MattGaetz debates #guncontrol with @JoyAnnReid https://t.co/VnF4Jyzboi'
970439881125228545,['guncontrol'],970423882988638209,2325694279,,,Mon Feb 03 16:04:56 +0000 2014,,Sun Mar 04 23:24:32 +0000 2018,5,"b""RT @brainoutREAD: .@brainouty\nVideo below shows one of the most well-balanced arguments on how to approach #guncontrol, that I've seen in d\xe2\x80\xa6"""
970439866671620096,"['guncontrol', 'GunSense', 'GunSafetyNow']",,43640713,"Washington, D.C.",Quito,Sun May 31 04:25:15 +0000 2009,"Political nerd, feminist, proud Tufts & Columbia alum, ed/health policy enthusiast, writer/editor, closet Us Weekly reader. #stillwithher #resist. Views mine.",Sun Mar 04 23:24:28 +0000 2018,0,"b'More Republicans like this, please! #guncontrol doesn\xe2\x80\x99t need to be a partisan issue. #GunSense #GunSafetyNow https://t.co/iY4TjvhwRO'"
970439847772082176,"['Mustread', 'GunControl', 'MassMurder', 'Waco']",970420167971762176,3345957741,,,Thu Jun 25 21:52:16 +0000 2015,@POTUS #NETNeutrality #InternetBillofRights all the way... Buckle up. Enjoy the ride... Do you get it yet?,Sun Mar 04 23:24:24 +0000 2018,7,b'RT @MikeMtk63: #Mustread @kurt_nimmo #GunControl #MassMurder: The 25th Anniversary of the #Waco Siege https://t.co/cXgpjY8UCj  Exclusive #N\xe2\x80\xa6'
970439812531531779,"['GunControl', 'GunControlNow', 'BanAssaultWeapons', 'SundayMorning']",970366840219291648,4720263377,"Florida, USA",,Wed Jan 06 01:52:59 +0000 2016,,Sun Mar 04 23:24:15 +0000 2018,129,"b'RT @mcspocky: Hey government, come and take it!\n#GunControl #GunControlNow #BanAssaultWeapons\n#SundayMorning https://t.co/tVDcQMAzfe'"
970439788267560961,['guncontrol'],970412747409252353,799057985356054530,,,Thu Nov 17 01:14:04 +0000 2016,,Sun Mar 04 23:24:10 +0000 2018,436,b'RT @amjoyshow: GOP Rep. @MattGaetz debates #guncontrol with @JoyAnnReid https://t.co/VnF4Jyzboi'
970439725851885569,['guncontrol'],970412747409252353,82420584,"Simi Valley, CA",Pacific Time (US & Canada),Wed Oct 14 18:13:42 +0000 2009,Just a loveable guy...,Sun Mar 04 23:23:55 +0000 2018,436,b'RT @amjoyshow: GOP Rep. @MattGaetz debates #guncontrol with @JoyAnnReid https://t.co/VnF4Jyzboi'
970439684332687360,"['GunControl', 'oscars90', 'oscars']",,4654800683,Munich,,Wed Dec 30 14:50:41 +0000 2015,Fighter against dishonest and tendentious 'journalism' & undue political correctness,Sun Mar 04 23:23:45 +0000 2018,0,"b'A few super rich Americans, protected by hundreds of good cops and armed bodyguards, will be preaching on live TV tonight about #GunControl. They will not be ashamed of their hypocrisy.  They will do it unabashedly. #oscars90 #oscars'"
970439600585011200,['GunControl'],969967312999731200,955257828213755905,,,Mon Jan 22 01:56:28 +0000 2018,,Sun Mar 04 23:23:25 +0000 2018,1050,"b'RT @CB618444: \xf0\x9f\x91\x89\xf0\x9f\x91\x89\xf0\x9f\x91\x89For the fools that believe #GunControl makes citizens safer, put down the crack pipe &amp; take a good look at what #GunContro\xe2\x80\xa6'"
970439539633344513,"['Mustread', 'GunControl', 'MassMurder', 'Waco']",970420167971762176,46721978,Bend Oregon,Quito,Fri Jun 12 19:03:48 +0000 2009,"Editor & Publisher-Newsbud, Author of 'Classified Woman' https://t.co/ngsnENzvGX & The Lone Gladio https://t.co/rYX3Bqy4ZI",Sun Mar 04 23:23:10 +0000 2018,7,b'RT @MikeMtk63: #Mustread @kurt_nimmo #GunControl #MassMurder: The 25th Anniversary of the #Waco Siege https://t.co/cXgpjY8UCj  Exclusive #N\xe2\x80\xa6'
970439470884556803,['guncontrol'],970412747409252353,407065731,tequesta,,Mon Nov 07 15:51:19 +0000 2011,,Sun Mar 04 23:22:54 +0000 2018,436,b'RT @amjoyshow: GOP Rep. @MattGaetz debates #guncontrol with @JoyAnnReid https://t.co/VnF4Jyzboi'
970439458116915201,['guncontrol'],,3222950460,California,,Fri May 22 06:01:51 +0000 2015,Yay!,Sun Mar 04 23:22:51 +0000 2018,0,b'@Cuntescending @AnthonyCumiaxyz Tonight every celeb will wish they had a gun when they get stopped by the paparazzi... #guncontrol'
970439437275619329,"['NeverAgain', 'GunReformNow', 'guncontrol']",,1472002508,Cary NC,Eastern Time (US & Canada),Fri May 31 12:05:37 +0000 2013,"Pearl Jam fan, dog lover",Sun Mar 04 23:22:46 +0000 2018,0,b'@NRA  can kiss my ass. #NeverAgain #GunReformNow #guncontrol https://t.co/aBRYkgtAzD'
970439435090317313,"['guncontrol', 'Oscars']",970437802566365184,1516649430,,Casablanca,Fri Jun 14 14:54:54 +0000 2013,"Fanboy ,Obsessed with #TVD #TO #PLL #VampireAcademy #Divergent and #Bloodlines talk to me, I ship #Delena #Sydrian #Bonenzo #Haleb #Ezria #Klaroline",Sun Mar 04 23:22:45 +0000 2018,11,"b""RT @Trigrrd_tweetr: Celebs will wear orange pins in support of #guncontrol at tonight's #Oscars 2018 while surrounded by 500 armed LAPD off\xe2\x80\xa6"""
970439403586940930,"['Oscars', 'GunControl', 'Armed']",970422836023177216,788413959347048448,,,Tue Oct 18 16:18:30 +0000 2016,,Sun Mar 04 23:22:38 +0000 2018,12,"b'RT @Triquetra331: Oh, this is RICH: \n#Oscars: Celebrities Push #GunControl Surrounded by a Wall of 500 #Armed Officers\n\xf0\x9f\xa4\x94 https://t.co/r3AO5\xe2\x80\xa6'"
970439312419573760,"['ReleaseTheCures', 'GunControl', 'ArmTheTeachers', 'ReleaseEverything', 'ObamaGate', 'Treason', 'WeThePeople', 'GreatAwakening', 'NoCollusion', 'Liberals', 'DrainTheSewer', 'DrainTheSwamp', 'amjoy', 'msnbc', 'maga']",,4569637593,,Pacific Time (US & Canada),Tue Dec 22 17:01:13 +0000 2015,"National Health Care, Anti-Materialism, Anti-Imperialism",Sun Mar 04 23:22:16 +0000 2018,0,b'The Counter Revolution of 1776 and Race to Revolution \nhttps://t.co/jC24REmxeA\n#ReleaseTheCures #GunControl #ArmTheTeachers #ReleaseEverything \n#ObamaGate #Treason #WeThePeople #GreatAwakening #NoCollusion #Liberals \n#DrainTheSewer #DrainTheSwamp #amjoy #msnbc #maga'
970439296334422017,"['Oscars', 'Oscars90', 'guncontrol']",,822952577121841154,United States,Pacific Time (US & Canada),Sat Jan 21 23:42:38 +0000 2017,Millions of women voted for President Trump and are proud! A lot of people don't realize that! #IllinoisforTrump #WomenforTrump,Sun Mar 04 23:22:12 +0000 2018,0,b'#Oscars\n#Oscars90\n\nWhere celebs talk about #guncontrol when they got armed security around them 24/7.\n\nWhere celebs talk about women power when the men could give a shit &amp; the women are always innocent.\n\nWhere celebs trash talk President Trump because that is all they can do.'
970439288251969536,['guncontrol'],970412747409252353,3219680120,"Minnesota, USA",Pacific Time (US & Canada),Mon May 18 19:26:30 +0000 2015,"Facts have Liberal Bias. Freedom. Accountable. Science. Democracy. Logic. History. Honesty. Humanity. Accuracy. Equality. Respect. Love, Wins!",Sun Mar 04 23:22:10 +0000 2018,436,b'RT @amjoyshow: GOP Rep. @MattGaetz debates #guncontrol with @JoyAnnReid https://t.co/VnF4Jyzboi'
970439241657389056,"['GunControl', 'CNNTownHall', '2A']",970321574057345025,1052922241,,Central Time (US & Canada),Tue Jan 01 16:13:53 +0000 2013,"Former Razorback tennis player who has discovered that the older I get, the better I was. I'm all about faith, family, friends, and fun (and sports). Woo Pig!",Sun Mar 04 23:21:59 +0000 2018,156,b'RT @bcwilliams92: When they talk about tougher #GunControl laws.... do they mean like Chicago??\n\n#CNNTownHall #2A https://t.co/rzdUdCRjKT'
970439017555742720,"['GunControl', 'MentalHealth']",964168778861903872,2380899486,Deep South USA,,Sun Mar 09 19:11:23 +0000 2014,"Christian,  Conservative,  Family-oriented, Mature, Patriotic, Caucasian Woman",Sun Mar 04 23:21:06 +0000 2018,1569,"b'RT @Matt_VanDyke: Is the issue really #GunControl and #MentalHealth? Or is it that we have created a culture that glorifies violence, rewar\xe2\x80\xa6'"
970438985318313984,['guncontrol'],970412747409252353,564612626,"Washington, DC",Eastern Time (US & Canada),Fri Apr 27 13:37:33 +0000 2012,,Sun Mar 04 23:20:58 +0000 2018,436,b'RT @amjoyshow: GOP Rep. @MattGaetz debates #guncontrol with @JoyAnnReid https://t.co/VnF4Jyzboi'
970438905810927616,"['Oscars', 'GunControl']",,929362316688314368,Reality,Pacific Time (US & Canada),Sat Nov 11 14:56:57 +0000 2017,Exposing the hypocrisy of the left,Sun Mar 04 23:20:39 +0000 2018,1,"b'Military personnel with guns are protecting ""actors"" at the Oscars tonight. Protection is for important people America. Suck it peons!\n\n #Oscars #GunControl'"
970438892355665920,"['LAPD', 'FBI', 'GunControl', 'GunFreeZonesKill', 'HollywoodHypocrites']",,138870199,"Hemet, CA",Pacific Time (US & Canada),Fri Apr 30 21:28:28 +0000 2010,Jesus' #Rapture Prophecy The Last Day. ALL Tribulation Rapture expositions are FALSE doctrine. Jesus warns Rev 22:18-19   https://t.co/IejvI86tpB,Sun Mar 04 23:20:36 +0000 2018,0,"b'@ChuckUmeboshi @AntonioSabatoJr Not with 500 #LAPD, #FBI, helicopters AND Fire Department on hand! https://t.co/VMfE6jw4Ol \nSeems the #GunControl crowd really believes #GunFreeZonesKill \n#HollywoodHypocrites'"
970438814966697985,['guncontrol'],970412747409252353,954864604827570177,Madrid,,Sat Jan 20 23:53:57 +0000 2018,,Sun Mar 04 23:20:18 +0000 2018,436,b'RT @amjoyshow: GOP Rep. @MattGaetz debates #guncontrol with @JoyAnnReid https://t.co/VnF4Jyzboi'
970438813762949120,"['Hollywood', 'Oscars', 'Oscars90', 'Oscars2018', 'MAGA', 'MeToo', 'GunControl']",,16420194,,,Tue Sep 23 15:11:53 +0000 2008,"I am a Christian conservative who believes in limited government, lower taxes and the freedoms documented in the constution....Who is John Galt?",Sun Mar 04 23:20:17 +0000 2018,2,"b'Dont care,and wont watch. RT @gailtalk: Need a choice for DON\xe2\x80\x99T CARE! WON\xe2\x80\x99T WATCH! Nauseating #Hollywood hypocrites spewing self-congratulatory liberal rubbish!\n\n#Oscars #Oscars90 #Oscars2018 #MAGA #MeToo #GunControl https://t.co/eaxSvaJiyu'"
970438791709315072,"['GunControl', 'GunSafety']",,54710888,"Washington, DC & PA",Eastern Time (US & Canada),Tue Jul 07 22:58:31 +0000 2009,"Mix of liberal/progressive&centrist views. Dislike bigotry+selfishness+incompetence=Trumpism. Fan of Obama, Hillary, Coase, #TWD, #GoT & #TheResistance #FBR.",Sun Mar 04 23:20:12 +0000 2018,0,b'#GunControl works.\n#GunSafety works! https://t.co/TUWjuJJ6NH'
970438759371112449,"['Guns', 'GunControl', 'Hypocrisy']",970391232760483840,559978530,Kansas,America/Indiana/Vincennes,Sat Apr 21 22:12:42 +0000 2012,#MAGA  StandingwithTrump,Sun Mar 04 23:20:04 +0000 2018,6,b'RT @HarrietBlevins: NOW Hollywood wants #Guns to protect them! #GunControl #Hypocrisy \n\nOscars Security: LAPD Will Have Over 500 Officers O\xe2\x80\xa6'
970438683395547137,['guncontrol'],970412747409252353,4367097495,,,Fri Dec 04 01:41:18 +0000 2015,,Sun Mar 04 23:19:46 +0000 2018,436,b'RT @amjoyshow: GOP Rep. @MattGaetz debates #guncontrol with @JoyAnnReid https://t.co/VnF4Jyzboi'
970438652391075840,"['GunControl', 'GunSenseNow']",,705415559882473472,"Arizona, USA",,Thu Mar 03 15:32:30 +0000 2016,:. Pro-Liberty. Pro-Human Freedom. The only thing that is important in this world is your family and the time you have with them.,Sun Mar 04 23:19:39 +0000 2018,0,"b'Thought experiment for #GunControl  #GunSenseNow folks... if it\xe2\x80\x99s really about saving lives, would you support raising the driving age to 21? Tens of thousands of lives a year would be saved.'"
970438639338455040,"['guns', 'weapons', 'guncontrol']",970382628217004032,1030783884,,,Sun Dec 23 15:35:24 +0000 2012,conservative less govt 1&2A luv of America #maga have no use 4 the left family means everything,Sun Mar 04 23:19:36 +0000 2018,57,b'RT @gun_lovers_: Rt if you love gun.\n#guns #weapons #guncontrol https://t.co/8ZacLXTD1x'
970438608904753153,"['Florida', 'Senate', 'FloridaSchoolShooting', 'guncontrol', 'NikolasCruz', 'NRA', 'Republicans']",,942223515343835136,,Pacific Time (US & Canada),Sun Dec 17 02:42:46 +0000 2017,"Knows little, but speaks loudly",Sun Mar 04 23:19:28 +0000 2018,1,"b'@3RD_Coast_West @businessinsider Armed Sheriff was too scared to confront crazed gunman, but #Florida #Senate expect my scrawny Math teacher to be James Bond. \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n#FloridaSchoolShooting #guncontrol #NikolasCruz #NRA #Republicans'"
970438549022519297,"['Iran', 'GunControl']",,846408660,"University District, Seattle",Arizona,Tue Sep 25 23:39:08 +0000 2012,"NW Sports & American interests.
Things I tweet are diverse & for personal curation & I may or may not agree with.",Sun Mar 04 23:19:14 +0000 2018,0,b'\xf0\x9f\x91\x87When the Leadership of #Iran is pushing #GunControl ... \xf0\x9f\x87\xba\xf0\x9f\x87\xb2 you might want to take a clue... https://t.co/nmI4DaHtQY'
970438547927904256,"['guncontrol', 'Parkland']",964239386131906561,727262355416059904,,,Mon May 02 22:23:52 +0000 2016,,Sun Mar 04 23:19:14 +0000 2018,20930,b'RT @PiaGuerra: Hero\xe2\x80\x99s Welcome.\n\n#guncontrol #Parkland https://t.co/NHto6MO73A'
970438511999537156,['guncontrol'],970412747409252353,2315874241,,,Tue Jan 28 17:59:08 +0000 2014,"Spent 50 yrs DEFENDING my American roots THEN #RussianHacking #TrumpRussia #UnfitPOTUS 
Will spend next 50 DENOUNCING #Republicans #Fascists #FakeChristians",Sun Mar 04 23:19:05 +0000 2018,436,b'RT @amjoyshow: GOP Rep. @MattGaetz debates #guncontrol with @JoyAnnReid https://t.co/VnF4Jyzboi'
970438504365940737,['guncontrol'],970412747409252353,103076909,,,Fri Jan 08 20:16:16 +0000 2010,,Sun Mar 04 23:19:03 +0000 2018,436,b'RT @amjoyshow: GOP Rep. @MattGaetz debates #guncontrol with @JoyAnnReid https://t.co/VnF4Jyzboi'
970438475525885953,"['EndGunFreeZones', 'guncontrol', '2ADefenders', 'MAGA', 'NRA']",970132744666800128,337884264,Wisconsin,Central Time (US & Canada),Mon Jul 18 18:49:00 +0000 2011,,Sun Mar 04 23:18:57 +0000 2018,147,"b""RT @wmmII88: It's always safer to have a 'good guy', with a gun, in close proximity. #EndGunFreeZones\n\n#guncontrol #2ADefenders #MAGA #NRA\xe2\x80\xa6"""
970438460954828801,['guncontrol'],970412747409252353,165163248,"El Paso, Texas",Mountain Time (US & Canada),Sat Jul 10 19:54:41 +0000 2010,25 yrs of school of hards knocks.,Sun Mar 04 23:18:53 +0000 2018,436,b'RT @amjoyshow: GOP Rep. @MattGaetz debates #guncontrol with @JoyAnnReid https://t.co/VnF4Jyzboi'
970438453048602625,['guncontrol'],970423882988638209,4852154997,"Texas, USA",America/Chicago,Wed Jan 27 03:46:09 +0000 2016,"#ExGOP #NeverTrump
Focus is #Bible meter, PCs #TrumpRussia
About Me: see pinned tweet.
I follow you via @brainoutREAD",Sun Mar 04 23:18:51 +0000 2018,5,"b""RT @brainoutREAD: .@brainouty\nVideo below shows one of the most well-balanced arguments on how to approach #guncontrol, that I've seen in d\xe2\x80\xa6"""
970438433444368384,['guncontrol'],970412747409252353,736331881269039104,Florida,,Fri May 27 23:02:55 +0000 2016,,Sun Mar 04 23:18:47 +0000 2018,436,b'RT @amjoyshow: GOP Rep. @MattGaetz debates #guncontrol with @JoyAnnReid https://t.co/VnF4Jyzboi'
970438343510110209,"['Parkland', 'GunControl', 'HoggExposed']",970379065394978816,229280062,"Fairfax, VA",,Wed Dec 22 00:38:11 +0000 2010,"hard working American tax payer, mom, concerned about the future of our nation.#NeverHillary",Sun Mar 04 23:18:25 +0000 2018,2,b'RT @VietnamMongoose: How Did Kids from #Parkland \xe2\x80\x98Magically\xe2\x80\x99 form a #GunControl #HoggExposed Movement in Just 2 Weeks? They Had Lots of Hel\xe2\x80\xa6'
970438337650679808,"['LiberalResistance', 'GunControl', 'BackgroundChecks']",970437555874418689,372364542,"Ridgeway, South Carolina",Eastern Time (US & Canada),Mon Sep 12 16:53:32 +0000 2011,"Hello, I am a center Left kind of guy. Ex-Navy man. LGBTQ community is my community. I Love our democracy  #RESIST Authoritarianism",Sun Mar 04 23:18:24 +0000 2018,9,"b'RT @LiberalResist: For Gun Control, CALL... - #LiberalResistance #GunControl #BackgroundChecks https://t.co/fN60wDCR9Q'"
970438317731958787,"['GunControl', 'NRA']",970376437210533889,39666268,,Eastern Time (US & Canada),Wed May 13 02:28:38 +0000 2009,,Sun Mar 04 23:18:19 +0000 2018,22,b'RT @Kindhearted2015: And the Oscar for best tweet about #GunControl goes to the awesome Charlie Daniels! \n\nWell said Charlie! \n\n#NRA #2ndAm\xe2\x80\xa6'
